id,x,y,Fecha,year,evento,detalles,causa,perjuicio,zona,links_images
148,-71.35465,-40.15224,11/12/2021,2021,caida de arbol o ramas,caiÂ­da de rama,desconocida,ninguno,centro,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/3p7ja47n2aemmcs1d7orpv52hc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kkDkPChP0SWVuckB6rfiR-5gFlJyiMLiZoeZ2Z6gKfRfC38rsG6cqYbii2xx85t4VH6NNxQrLLJi0ZklbTr117GRj2-DnYmMuo4qXYAFWl7lAcsCNFgHaGa0izypigm-s6tTVBrFczIjuCJGw4oFrkVCB7aWw35PBe8vA9ziKzz-_HRPT3AzWymwdsAmgsCFCB?session=0&fife
149,-71.34789,-40.15472,18/12/2021,2021,colision vehicular,choque contra poste,desconocida,materiales,centro,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/osauedht3e03r59ev36vh2bt6k/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nlMBptHVMf4bY0SEPdq9S9_zOJjBXBvvICZRQEDQ9egPWaEhLeHdRpDF8EirURwD4buJmY1qpmUZRPdDE_0rzgARaFaCREuPxJMRoefKxO5MHm0OUedNo1B2SoFyrQbGyfX8UqcjRs1VFvkLvtw2bfoUfyQZRc4lTbLYnq9s9NgM-GVg1EzsikF4cIFd5zCI4?session=0&fife
150,-71.32847,-40.15207,19/12/2021,2021,colision vehicular,choque vehiculos,desconocidas,materiales,subida de los andes,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/jjjm28sb83dlbvn4il3jb8cm0c/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9muekxdZAp2yE61YfoNSLseYyMa1LufNX5bD1v1yZ96Pi4URcGdd517_LJppHTq0kygyMEqfNOk7k766WvxYkpqop8y5QhmluuB4k1LAhXjjT_iWySV7Rs2HXryzLeFzgJWTjF8FJKXvbSHYvd3qFGAJqcHHJPG0tqMBXYiiLiv0Hzq_IFvyAPLsJTP_gkL-Js?session=0&fife
151,-71.34693,-40.15436,20/12/2021,2021,colision vehicular,choque,desconocida,persona fallecida y lesionado,centro,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/rsduidj91np060f7dns0b90qfo/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nmEyPQxEfRxRCQw0gfKNnNSgn0bvdrxwDzlFxn_XzND_W41mR_60viqFQegTdfSh2cDf-22RIt7VTAAtnBR8kCU62fjDG-QQ8vVGmX6F4XY5oUKkUrQ_8mnlIc9Bt35ELfjDvX4Hj2QytFooz8CmPoqXjVCNPibD3wlgVBi9fv-tMIXi64i-Ihr22k0D_eLWM?session=0&fife
152,-71.33014,-40.15331,21/02/2021,2021,colision vehicular,colision moto vehiiculo,desconocida,materiales,centro,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/hkdg4ukqaglqsq5upr5555dlcg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kfxjh0V8tV3th2ac0kZftgoQoLOCUFQcD6OS7UuHWw7o8UTO56bE_of9PYQkI1B6AjUy87phd4EUHtmkBPzcFlzh8nBT8-dadPr8N25NtOOB2qOBtaQynXEc8S5O8R31P_8B4nKhuREmwjH7ZmPVfEK2uFphnVFlzFEZrep2xSbl3Up6BnAstF2nx44JRBV_0?session=0&fife
153,-71.26453,-40.1299,19/01/2021,2021,eventos naturales,caida de rayo sobre linea electrica,caida de rayo,corte de luz,callejon de torres y ruta 40,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5ktk50snhdo8ojiok5fkf1llcc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9njGawSnJdAQoDahL5VIKUoY1BOhd92oFsWQo2ZWwp8NdjirOtqySZ1KbwN4m5ZsfXLJArRGeOiauLSxM54LxUI0J9av72n-TH6hJ-Gk173hFPrSYqKq52cnuob7pdBCshsCBgcNr8ns4p6ToC1AfBOsmae8ta0p29sNUbXOu1nRgnTeZ4ly1kRqDzImrFlOG4?session=0&fife
154,-71.26484,-40.1299,19/01/2021,2021,colision vehicular,choque vehiculos,precipitaciones intensa,materiales,callejon de torres y ruta 40,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/1tlnjvc58eq0ptfne3p6s0bkdg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nxZXlORlRUuBntgPArGNJbhNq_Rd0C6uGhqoT3bCqYDjuJbYqQjjaKZws_dYs2N5tCAK9HGTpW4bMVB-434FIOkJRReNxTW29tzyOcVisVc9ppwjYa9ClPXdv_bVq1IUuutsUyIBJ7A6-_1fEtQOg8zSWbHhjV9b0r3Z0YlehOnu-8-8IKG7ox7Is_xF-qeus?session=0&fife
155,-71.29427,-40.13917,19/01/2021,2021,colision vehicular,choque vehiculos,desconocida,materiales,callejon de bello y ruta 40,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/q5oa6ge1rckmichh98p66h1l98/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mbbw572aLnd-DIA20LE0MT-8UtMUpxx9PkfoFO-nUyQEh4yD8rB42xYQGTn_KNt9Viimd6U9i8A_RFoFcBG-vpOPeykLN1LAkvoLkVlxAIkqhNN_mhk0R_y9TyTshguuPr2DrpyH9TvUpKJDdhFWzJPUfQ39jP-JYVea_eDhCniZ_p--quklOX6Lshb_GWzec?session=0&fife
156,-71.34074,-40.15609,19/01/2021,2021,incendio viviendas,principio de incendios,desconocidas,materiales,barrio cantera,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/lmr1t6k31kvc4mp6s74g16nur0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9liCkpHVbYOEpuDKk4rJ2yz2rIePtu9dniSOE__LPJ2bFukBzIeA3P7ifV-hUnVKzDwiK05TYI7x3463dt-nbU4gvegNQw20IiPJa89zbyNMJBdE7LrZbgE66cUi0_S3CGFRk6avnwl8JecWNAzn8uc6Q10wmUw8MQmxp5_qBNxKQNrYsQK_BEmYb7cAZ9-GJA?session=0&fife
157,-71.34975,-40.15658,17/01/2021,2021,atropellamiento de personas,choque auto peatones,desconocidas,ninguno,centro,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/gnpnrrt408r0rmq8dno2eqa2k4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9m-ozZ4yMKz6ycGPNKPDj-4bvXvbek-M0OpTQzVNwK8H9QQAoZHZrjShJl4yGQQUQsAVj8zQ2hIPr4iq98P6UcyOR993pu50Hd6y1oGUsjS14I-VPvm8gbPPWnjt9G3AsqTFxdmHeYy5_r_dBOZmgwV2EZcmTnFY8UhUwq7zbbf1AsazYqizoL0gpsi5GgDuig?session=0&fife
158,-71.2215,-40.1288,31/12/2021,2021,incendios forestales,incendio vegetacion y basura,desconocidas,ninguno,cantera Â BourguiÃƒÂ±on,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/8ahg81mbbqgtvd8324e8olhkoc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9k0fFYx4oHRE8VZJ5CWTAVzXopLdVzOflElGKcd3qI66DmV538LI4ZOSsJoIccZO0cfEBRvtORdY2V2N7Mxbe2YDbchN_ToTuzeEjrDIc5xj6ZjShilDGppOjagP-0oltmd4r5N5Ai0N5Cr38RfiJCAfEMj4zBhbCsGwGiGBgO1xXdsO2Hb_Y6o0ZFdvkUAK8E?session=0&fife
159,-71.22752,-40.1399,14/01/2022,2022,incendios forestales,incendio forestal,desconocidas,,chacra 30,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/bt7b1gafs8tnniivro8pigob28/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kUxMHWqNm04X2b6EaBff8IKpF1avdAbMb08Lqbz1vGB-dnyPpgiqGZA9SKipkf4apRtcpeDVgWTIJE24S4lwhz8HOz803KulLIbS_VDuq-z4ATeOlQ8E3yWq0XFjlyNHpTimIR3c5p34qqw9X5rKXNzH4pIWMlQs_Sn-kBhnwe5lDIWJDfM3KN4IQsBxCcZr0?session=0&fife
160,-71.31957,-40.12881,9/1/2022,2022,incendio viviendas,incendio viviendas,desconocidas,vivienda destruida,alihuen,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/531aegcf5eam74fk3u80ph0m4s/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kIy_6R2Luqv8KsbB4cYy7WhLXWUn5gU8HVWwffCDPZ1lvQvBNea3ZEP3pO5My6X1tEXpi6yfaLEloedF0GXEsbY4za5fUh9WPosQ726aSYgFnYLQKNPcepT84H32HLkh85v4QA5YyFgrL8sOk_f1CC2gVKOLFyrK3y6thg8ahqmLWWKIja7TJ4sXEUfq2HNdk?session=0&fife
161,-71.13425,-40.09572,25/12/2021,2021,incendios forestales,incendio interfase,desconocidas,,ruta 40- frente aeropuerto,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/d145i95mul2173r3igpsfrhpd0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nlL2nW9F5HpHWMUfvxQhXeX6UChl0s5x-F_YtOqm_CtXJe4VY1PCJ_s1RDpAmaqeQzd0gFhSiCYhgTZi4XV_CELAorxO-iAKFVThlspG9eyBeCBdMmUPepqudN9lRuWV6hBt1rEQWwHZv0O087RW4Xkl9dYomzVq6XQ5ImFbm45yDGaQLOoYIFGWC1Ao1wFo0?session=0&fife
162,-71.31631,-40.14812,26/01/2022,2022,atropellamiento de personas,choque vehiculo ciclista,desconocida,persona lesionada,rotonda regimiento,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/hu4vbo5ul7kjjg9ctf20ie6mds/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kMsDkSKt9KFyETJ2i9DAg6bzyVuNYDxJw-ii1YrbGaC_QNyt0cR_9DBiYrSM-Hy4MPu0gkf38eMKT2UZ7S_nypGRoICtyDt_44bl10CJ58xFPl_mXn8uWvMctc3pTfhTMCM6oZ_MUEDxriBSSMI6nZYmpDmnNhjCzX4AGcYjxOYZQ8vEEtDsneK45G8yaPBqg?session=0&fife
163,-71.32043,-40.15128,26/01/2022,2022,colision vehicular,choque vehiculos,desconocida,materiales,ruta 40 rotonda virgen,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/it223kjae4p606j6g1rnrr667s/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kinMMuMaoTCffojv5sZYgnrM9RVKjh2AWnkWsT-m3Ryzd0vIO2HM2n6u7Q4quSTnWeCMwOPt5ofdPPAyR5z1q-_hF2LhtWDng4MSB80kJnr1xwoqq6fehNl9yhf-gDPzX_hZ9P4ldEFdlCzFAj0DTrpj1eIFQqjVs8362K_pHurv1bj82k7dhwGxajbHsYM14?session=0&fife
164,-71.35601,-40.15623,29/01/2022,2022,caida de arbol o ramas,cai­da de rama sobre vehi­culos,desconocida,,centro,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/rmjoi2m1v9aslt5o1163mcua1g/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kXWW7EfZ1vEqqRK7EK2EhLCYCzG3wgiW3LH9I-8o5R5xo0ni3YrEPF3TJnawVXGl3GWHzvbz0U1btgkGf3DnC_6b_1qg4WChA-YNHYbOtPMCQr57b1mWTzcBBO0nVQv_6seb_Cg-Qi82u_QyiRAHialz-HwSeymszOHPcS-f3JhGCtt5m6voCsJhVVFpP0jRs?session=0&fife
165,-71.21542,-40.13099,28/01/2022,2022,incendios forestales,incendio forestal,desconocida,50m x 30m vegetacion exotica,chacra 30,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5vhc2aleldemn2m9s1rl6tegds/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mU8z6e3hZ2QOfh_GutmYfNB816aKOI-Z7kyZlpgvPOKaYhMe89l8bisZMOrqA3zdAA58gd6gcmRawn3M2UfFWmOGL8Zy1pjle5SPjJWrKLwzXf5Az6U9YeZ3UaPkZnAsjpOjVGYrS6BUg1sjT4rMl6vGhy5zbM4N8OurL6jHCsMgH-dI6mCPB_ZRnkUj_N_TQ?session=0&fife
166,-71.32036,-40.10191,7/2/2022,2022,incendios forestales,incendio forestal,fuego mal apagado,20mx15m vegetaciÃƒÂ³n nativa,Kaleuche,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/kupvk6cj5onreh61jlc5eaqgbk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nNKj6V6JikgDNlMsA-WAVOoJ_IaUcDWmdMJ85T74iGaBPOSBI9HuZcFD3V-0rgyKD8ni8zfADdmxJOwMrg1YQBm_yD0DxqP4MyAQUYg7YzoYxiuboEZhsBp1GhEbDLlgscJVoAxYB4L-ZEn5DUJfqYdMag49UtIJMj-ToDSkJDDOeGZRLQYbBWDMdMIoG23Lc?session=0&fife
167,-71.40643,-40.18456,13/02/2022,2022,eventos naturales,caida de rocas,desconocidas,ninguno,ingreso quila quina,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/9eqo775prti37oa1pj1onmm8fs/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nqrgykU7LRp4y-D2urPjeEKhBOQdYaDhOysyo0u3ryKHRZUuMVufPsRZY9NXtiT1xXP3ZboHa2Y2MZqf6tMfqosguWQeSmuq5o1uneZX7w9v5mHjCXGVDkG9aAThe-9OjZa1jdVXzTIGNitYHzzfQIztuvxPFV02_9WbdvhqMotNGWUjtJPMF93eFhYFU2HvVj?session=0&fife
168,-71.39441,-40.15823,13/02/2022,2022,accidente personas,asistencia kayakista,desconocida,ninguno,costa lago lacar antes de la islita,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5am7ec2clfbd42sfonkjknltls/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n_uu4AdMH6K7IcjR9sa7xZdEoKYUCf0BMZo-jBQbLaJ24izU3R83hqKRDn6vCnLKsGkWbyp1aHhoNNXSlI20zszO9q9QRJL7S8rmspYGLz1aVwtN2zq1CqAo2syCk0DaTm0iOXkRhoWSfu7ThzNqlJcxNbWv6w-P4vAC9ZaQprD2jSWZRjsOJPEM6DJzA9w942?session=0&fife
169,-71.38858,-40.1623,28/12/2021,2021,accidente personas,rescate agua,desconocida,ninguno,lago lacar,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/cpffuoa8hautp5lnnq1d8iu224/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kG8o6vy3_I7seuiCPlEUunF6N15Y4IMKkS3JO_cgFqCyWE6i039LGN73_sucHNpDDVOiBcnOXGHe-2v1Ii2r-ZmQw4FHhG5d84zPCSruvb-W26EOJaUoAibw2ZhSsrtOE1rmsSJthUAWIcaiL8HM01p2sszi1NsY55XKWvXDDW5Yd7zUIXKIwh4CQGiudFZA3F?session=0&fife
170,-71.30291,-40.13252,10/2/2022,2022,accidente personas,caida de ciclista,desconocidas,persona lesionada,callejon de bello,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/tth3ifkhuknrdo23ftt92jbc4k/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kqactzDXwqMqq4Rd2nS3egeDzWEUo7o9qUszhAGbkmDvlcDG5oG5THZpYf36aQNQj-WtrJ1aA2wE2LTk0RxZwQ2m2y5LJV18mHbVd_VYo7S7r5kOlkK8LJ8oRjRMnGpYV_k-zwPtA68MhLNbIJRIUoT8rMrTpvDwkNvklSRQ6FsWMsvnhFvxaFQZVWTq1FQEY?session=0&fife
171,-71.35548,-40.15728,10/2/2022,2022,accidente vehicular,accidente vehicular,desconocida,materiales,centro,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/8mbs98ieeoqlbrfhoa03v05eqg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kZKSXkAUsw3xnXbb4GqA3w6gAo9QYuZ67KfZmaaByE5kGEVHUN1vjAwDTAPU7y3ulrTaQEOBTQf8GEwcBqlrAmQ0NpUHVVbmysDtHT19L_D3JD6D_kLYbE9gtrkWbZ8nS46AnQ3aJQAXTzcEPPpTbPjXlGe3-rN35RleysIEcAcxWE6oFmcihZzVEPYF7mSTw?session=0&fife
172,-71.28297,-40.13706,10/2/2022,2022,incendio viviendas,principio de incendio viviendas,desconocidas,materiales,calle Paseo del CuyÃƒÂ©n al 150,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/l9a1v15kgv9ahtvv07uk7ist68/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lZFzeK92HCAd1Uxjbt8YitE742ake8wcW25rMFSZQodeXUHAIvHWP-YBQ7K_3v3X8eutZrhq-4atI3AxFtgw0kfjdCEukVWzWk0zfFqo-KNO0YCRzo9B_rlx2C0uQtL_JQOWvCJPqB3iMERYZyaatt5fwpTjbkZuHWxfu3Q277oSHpT4yZl5gMQDkuLSotcnc?session=0&fife
173,-71.36181,-40.14683,3/2/2022,2022,accidente vehicular,atrapamiento vehiculo,desconocidas,ninguno,camino bandurria,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5f9kuiqfmiopugkrmeisg0nr10/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9m42Q-3wq5L_cggYvlnQoZEWU2AEsN8-VMdXyImVuyzpL9eWu9B4GEk5n4hQm8zFHxA-PCBt2hG4QA9C83nvVpjB9Z8jFwp9ovn_3IFsD_Ko0y8qpDzS-mmeRxyM0zoPWPooHNL6C3jp1JfLVj3mTLuje52Zb-cyXCx03oCcN69-5q74Zu6EzWvIzBL0gE6ezA?session=0&fife
174,-71.34267,-40.15018,3/2/2022,2022,accidente vehicular,desbarranco de camioneta,desconocida,materiales,altos de sol,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/4rkoijbu9nia238gs9gvsrgl64/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lvL7RmOSDFya_61m2qBnh17s89pBdQhYeGIS4k79587vpWkphJbyahq1iv1CZdtVcpzE-F0osJbDClTdhaaIeulM0mIS35uLlqfvB2GfJe-jJ_QzKA3NYRPXS0SW4TQq9jzms4LUS1XNTzZt-PkOs3fpwhsO7ka25WHvO0lO5NZDRN5-1MVWav3_QFgBGyEWs?session=0&fife
175,-71.33838,-40.14995,23/02/2022,2022,eventos naturales,deslave,precipitaciones abundantes,ninguno,perito moreno,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/pbo0aml3m5eng12icpk4f8lk0k/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nAett3acVe_QqCal3LQexOip3ePSZBmFYDU-fymvjJ35VvUa1W-fJUxLq9q5SSsh2jejqLvaQEjER6W4z5lbZ--CzFlS75XMVI9Czew7Ci_OiEZxs8ML4V60PLFnffRi3RccDJm7H2fgzPCpAPv12QjWLUk00pTwEoP6wqLTBPz--udlKWjsLvFqUZTcznQnJt?session=0&fife
176,-71.33693,-40.15045,23/02/2022,2022,eventos naturales,inundacio domiciliaria,precipitaciones abundantes,ninguno,piren,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/55nmcc5ksqv3mhsrjvj0kekjhg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lQnnce_NBaLx2KbCs6ktCacT0Zgk1JzimQMrnxCDd9BLUo0SvwI5nM9KViw9ZKFn5XKFRDZVrOMjYsH0saTzB1yqCX9j3h2JADPMnv12HrGbjtqOwL08lzeHMe7v3Ej8JyQgKpKmVTzfXFTiS4z8Pyuz_y4HYqB-8ecC723l3yU7wEnOIAmi3qm_jmiqQGOQFE?session=0&fife
177,-71.31551,-40.14683,23/02/2022,2022,eventos naturales,inundacion calle,precipitaciones abundantes,ninguno,chacra 4,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/bfhj4fhjse6nnltg9jquu7j0lg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lRway10geVPW-00gqISZBq2pc3bnWHGuu5_O-Th5NPDjVnR9yvfJQLyeqQUXQccWQ7VuvYIB95C7BB9iAMfi4pNmqdU2YvsIPpN5Vr7dm3su7EKsqnpyO53wX_p2aEyFtstYu8vLT3JyxDLjo_Wc4QuEtS5YdTZ4ZZUOxfUI5EFTxCQqODrR29zKsuW973JKM?session=0&fife
178,-71.33881,-40.154,23/02/2022,2022,eventos naturales,inundacion calle,precipitaciones abundantes,ninguno,avenida koessler,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/n68t0d6f9g55adgjs0nlte31po/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lgeOnRgZbjq0dFREm_9u4JsiQJGLY5aR5FIEQyCyc8kuBecSrnZ_bBoQDbp-S5ZoiSHCCUdFDfmBJa5pGXj4dxLFRBREeo5dBGUKLIzvrvrXB__QkSg33u0YQCHahfvvYuyLdJUBhFu__h4PwqWnyKzUIBeV83tJSkyOlX3Q4efYmCdFz30RE157GYFqdQPhI?session=0&fife
179,-71.31563,-40.14844,23/02/2022,2022,eventos naturales,inundacion calle,precipitaciones abundantes,ninguno,arenal,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/jb26f1pu3e48ck6nt937ju4hus/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kfnm0SQMC_7TDI_RQCv4ty7iEJvKgqEtmbSdYYKkProYwhCsZDVqfNm1BOvvxwHxv38kqMae_F24X_tp30myqXG9FLnPeVwpaZeSFQJ_2QCfWhxs0xai0XD3SDBzolEQpHZ-s5sDhu_wakTYp9xou2_keerSgpf44GW-ai3l6ncabhm6RDX3c8Miu31Ap6Nfo?session=0&fife
180,-71.3292,-40.15245,23/02/2022,2022,eventos naturales,deslave,precipitaciones abundantes,ninguno,subida de los andes,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/pjlop5quehto6t87801ggeg4ao/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mfkXXYTRGJiCjqEBnb_mB0nzV6ON3Lxp2Uld90UWCrUDxQfTq6jKlPfPAASLHr5F_gteQ4nex2hk6mB7IIMQEopjCjRRep3HpHLOXWTz1GtXdyLmCpr32QgkhlcE8MQTiDqdwls1QXAsVKpy7tNgVm2PBzbfWus4R7yCQxfxvnzy_R7jQlouCq3JhR0fl0kN0?session=0&fife
181,-71.37537,-40.17756,23/02/2022,2022,eventos naturales,caida de rocas,precipitaciones abundantes,ninguno,ruta 40,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/m7ukt79j43udrnp12l2una95lg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9l8AjLGEAVQ6YaeCgp_GXpUgS8LpycV9NpWNqPg7Ccs8cFMZkXH36xXthIeLuiaXxqkr0WhlGD3wVTg_s7N4uCxobeYcXlSh2Kfo5K9TkdQ2HJ_nn7uWDHHK8Ur6H882pOi7teAPcjj377IbXnXbX24i99sFbmltEsU4d11PDYdzFZT_aj0S80mUjwzCPRxXMw?session=0&fife
182,-71.3094,-40.15443,23/02/2022,2022,eventos naturales,deslave domiciliario,precipitaciones abundantes,ninguno,radales,
183,-71.3571,-40.15556,5/3/2022,2022,caida de arbol o ramas,caida de arbol,desconocida,ninguno,centro,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/75ut5r2r43smleh934b9hs0htg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nfmOMsSEwCxCXNUtLWCSRwQDcjWGuLw37M0baCl1Pw_e4UTzVGzNZpbt3N8ySDofSPDiRiAwtdX1VbYmcwTwLjv1Inhir3EgX9d6P9PEOCf8zNC5zs_wpmRB4WK8H2JbybYgrcs3x39ho_L0aJVEBEnObUydMconqj1MmQO8KQ7r7POgKutO4ArlpCT42OXGHx?session=0&fife
184,-71.29063,-40.13388,1/3/2022,2022,caida de arbol o ramas,caida de rama,desconocida,ninguno,vega san martin,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/4fp2oc4farvnofj68sgfq4am9c/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9l0gsqv2t9njcDR_OUroy3d50EjEUfdw4VMV0Sh8dVNpdXi49Pa4x0gch69SX5y9kDp-y2aP57_h7fpn9dNHm3qrtw5gAkLyImca19xNsJrC-GUBWOwnrhGEBSgO7aNZFfJl48PjD-6mYUMv8azyE5JcE12o3C0UDfLUp9__kl3wqCLlrM3E1b5qWcrlaBQPX_B?session=0&fife
